$GPGGA,113710.00,5139.82327,N,00720.64852,E,1,09,0.99,49.4,M,46.4,M,,*65
$GPGGA,113710.25,5139.82317,N,00720.64835,E,1,09,0.99,49.4,M,46.4,M,,*60
$GPGGA,113710.50,5139.82303,N,00720.64821,E,1,09,0.99,49.5,M,46.4,M,,*63
$GPGGA,113710.75,5139.82290,N,00720.64801,E,1,09,0.99,49.6,M,46.4,M,,*6E
$GPGGA,113711.00,5139.82280,N,00720.64787,E,1,09,0.99,49.6,M,46.4,M,,*6D
$GPGGA,113711.25,5139.82269,N,00720.64771,E,1,09,0.99,49.6,M,46.4,M,,*64
$GPGGA,113711.50,5139.82259,N,00720.64752,E,1,09,0.99,49.6,M,46.4,M,,*64
$GPGGA,113711.75,5139.82244,N,00720.64735,E,1,09,0.99,49.7,M,46.4,M,,*6F
$GPGGA,113712.00,5139.82230,N,00720.64725,E,1,09,0.99,49.8,M,46.4,M,,*63
$GPGGA,113712.25,5139.82220,N,00720.64718,E,1,09,0.99,49.8,M,46.4,M,,*6B
$GPGGA,113712.50,5139.82201,N,00720.64723,E,1,09,0.99,50.0,M,46.4,M,,*62
$GPGGA,113712.75,5139.82198,N,00720.64735,E,1,09,0.99,49.9,M,46.4,M,,*60
$GPGGA,113713.00,5139.82194,N,00720.64748,E,1,09,0.99,49.9,M,46.4,M,,*65
$GPGGA,113713.25,5139.82190,N,00720.64761,E,1,09,0.99,50.1,M,46.4,M,,*6D
$GPGGA,113713.50,5139.82192,N,00720.64779,E,1,09,0.99,50.2,M,46.4,M,,*67
$GPGGA,113713.75,5139.82195,N,00720.64788,E,1,09,0.99,50.3,M,46.4,M,,*68
$GPGGA,113714.00,5139.82198,N,00720.64790,E,1,09,0.99,50.6,M,46.4,M,,*6C
$GPGGA,113714.25,5139.82205,N,00720.64782,E,1,09,0.99,50.7,M,46.4,M,,*6E
$GPGGA,113714.50,5139.82212,N,00720.64772,E,1,09,0.99,50.8,M,46.4,M,,*6A
$GPGGA,113714.75,5139.82218,N,00720.64762,E,1,09,0.99,50.8,M,46.4,M,,*66
$GPGGA,113715.00,5139.82225,N,00720.64750,E,1,09,0.99,50.9,M,46.4,M,,*6B
$GPGGA,113715.25,5139.82220,N,00720.64745,E,1,09,0.99,51.2,M,46.4,M,,*67
$GPGGA,113715.50,5139.82214,N,00720.64740,E,1,09,0.99,51.3,M,46.4,M,,*66
$GPGGA,113715.75,5139.82206,N,00720.64730,E,1,09,0.99,51.3,M,46.4,M,,*65
$GPGGA,113716.00,5139.82201,N,00720.64722,E,1,09,0.99,51.3,M,46.4,M,,*60
$GPGGA,113716.25,5139.82185,N,00720.64721,E,1,09,0.99,51.5,M,46.4,M,,*6D
$GPGGA,113716.50,5139.82176,N,00720.64718,E,1,09,0.99,51.7,M,46.4,M,,*6B
$GPGGA,113716.75,5139.82166,N,00720.64725,E,1,09,0.99,51.9,M,46.4,M,,*6D
$GPGGA,113717.00,5139.82154,N,00720.64728,E,1,09,0.99,52.0,M,46.4,M,,*68
$GPGGA,113717.25,5139.82142,N,00720.64738,E,1,09,0.99,52.1,M,46.4,M,,*68
$GPGGA,113717.50,5139.82142,N,00720.64755,E,1,09,0.99,51.8,M,46.4,M,,*6B
$GPGGA,113717.75,5139.82136,N,00720.64775,E,1,09,0.99,51.9,M,46.4,M,,*6C
$GPGGA,113718.00,5139.82139,N,00720.64791,E,1,09,0.99,51.8,M,46.4,M,,*65
$GPGGA,113718.25,5139.82144,N,00720.64810,E,1,09,0.99,51.7,M,46.4,M,,*61
$GPGGA,113718.50,5139.82151,N,00720.64829,E,1,09,0.99,51.7,M,46.4,M,,*6D
$GPGGA,113718.75,5139.82159,N,00720.64851,E,1,09,0.99,51.9,M,46.4,M,,*63
$GPGGA,113719.00,5139.82168,N,00720.64872,E,1,09,0.99,51.9,M,46.4,M,,*63
$GPGGA,113719.25,5139.82183,N,00720.64886,E,1,09,0.99,52.0,M,46.4,M,,*60
$GPGGA,113719.50,5139.82194,N,00720.64895,E,1,09,0.99,52.0,M,46.4,M,,*66
$GPGGA,113719.75,5139.82205,N,00720.64893,E,1,09,0.99,52.0,M,46.4,M,,*6C
$GPGGA,113720.00,5139.82218,N,00720.64887,E,1,09,0.99,52.0,M,46.4,M,,*6D
$GPGGA,113720.25,5139.82226,N,00720.64891,E,1,09,0.99,52.0,M,46.4,M,,*60
$GPGGA,113720.50,5139.82234,N,00720.64889,E,1,09,0.99,52.0,M,46.4,M,,*68
$GPGGA,113720.75,5139.82244,N,00720.64883,E,1,09,0.99,52.0,M,46.4,M,,*62
$GPGGA,113721.00,5139.82251,N,00720.64881,E,1,09,0.99,52.0,M,46.4,M,,*67
$GPGGA,113721.25,5139.82257,N,00720.64881,E,1,09,0.99,52.0,M,46.4,M,,*66
$GPGGA,113721.50,5139.82266,N,00720.64882,E,1,09,0.99,52.0,M,46.4,M,,*65
$GPGGA,113721.75,5139.82277,N,00720.64888,E,1,09,0.99,52.1,M,46.4,M,,*69
$GPGGA,113722.00,5139.82289,N,00720.64897,E,1,09,0.99,52.0,M,46.4,M,,*66
$GPGGA,113722.25,5139.82293,N,00720.64901,E,1,09,0.99,52.0,M,46.4,M,,*64
$GPGGA,113722.50,5139.82312,N,00720.64908,E,1,09,0.99,52.0,M,46.4,M,,*67
$GPGGA,113722.75,5139.82345,N,00720.64912,E,1,09,0.99,51.9,M,46.4,M,,*63
$GPGGA,113723.00,5139.82365,N,00720.64913,E,1,09,0.99,51.9,M,46.4,M,,*63
$GPGGA,113723.25,5139.82379,N,00720.64917,E,1,09,0.99,51.9,M,46.4,M,,*6D
$GPGGA,113723.50,5139.82395,N,00720.64913,E,1,09,0.99,51.8,M,46.4,M,,*68
$GPGGA,113723.75,5139.82411,N,00720.64911,E,1,09,0.99,51.8,M,46.4,M,,*66
$GPGGA,113724.00,5139.82426,N,00720.64906,E,1,09,0.99,51.8,M,46.4,M,,*61
$GPGGA,113724.25,5139.82444,N,00720.64906,E,1,09,0.99,51.8,M,46.4,M,,*62
$GPGGA,113724.50,5139.82440,N,00720.64906,E,1,09,0.99,51.8,M,46.4,M,,*64
$GPGGA,113724.75,5139.82455,N,00720.64909,E,1,09,0.99,51.8,M,46.4,M,,*68
$GPGGA,113725.00,5139.82471,N,00720.64916,E,1,08,1.09,51.9,M,46.4,M,,*6B
$GPGGA,113725.25,5139.82479,N,00720.64919,E,1,08,1.09,51.9,M,46.4,M,,*6B
$GPGGA,113725.50,5139.82491,N,00720.64917,E,1,08,1.09,51.9,M,46.4,M,,*61
$GPGGA,113725.75,5139.82500,N,00720.64919,E,1,09,0.99,51.9,M,46.4,M,,*68
$GPGGA,113726.00,5139.82510,N,00720.64921,E,1,09,0.99,51.9,M,46.4,M,,*63
$GPGGA,113726.25,5139.82527,N,00720.64923,E,1,09,0.99,51.9,M,46.4,M,,*62
$GPGGA,113726.50,5139.82544,N,00720.64923,E,1,09,0.99,52.0,M,46.4,M,,*6F
$GPGGA,113726.75,5139.82570,N,00720.64923,E,1,09,1.00,52.0,M,46.4,M,,*6E
$GPGGA,113727.00,5139.82587,N,00720.64923,E,1,09,1.00,52.0,M,46.4,M,,*65
$GPGGA,113727.25,5139.82608,N,00720.64921,E,1,09,1.00,52.0,M,46.4,M,,*64
$GPGGA,113727.50,5139.82622,N,00720.64920,E,1,09,1.00,52.0,M,46.4,M,,*6F
$GPGGA,113727.75,5139.82637,N,00720.64918,E,1,09,1.00,52.0,M,46.4,M,,*67
$GPGGA,113728.00,5139.82656,N,00720.64913,E,1,09,1.00,52.0,M,46.4,M,,*66
$GPGGA,113728.25,5139.82677,N,00720.64909,E,1,09,1.00,52.0,M,46.4,M,,*69
$GPGGA,113728.50,5139.82691,N,00720.64906,E,1,09,1.00,52.0,M,46.4,M,,*6C
$GPGGA,113728.75,5139.82706,N,00720.64901,E,1,09,1.00,51.9,M,46.4,M,,*69
$GPGGA,113729.00,5139.82719,N,00720.64898,E,1,09,1.00,51.9,M,46.4,M,,*65
$GPGGA,113729.25,5139.82731,N,00720.64894,E,1,09,1.00,51.9,M,46.4,M,,*64
$GPGGA,113729.50,5139.82736,N,00720.64897,E,1,09,1.00,52.0,M,46.4,M,,*68
$GPGGA,113729.75,5139.82741,N,00720.64901,E,1,09,1.00,52.1,M,46.4,M,,*60
$GPGGA,113730.00,5139.82760,N,00720.64899,E,1,09,1.00,52.0,M,46.4,M,,*68
$GPGGA,113730.25,5139.82778,N,00720.64894,E,1,09,1.00,52.0,M,46.4,M,,*6B
$GPGGA,113730.50,5139.82813,N,00720.64887,E,1,09,1.00,51.8,M,46.4,M,,*62
$GPGGA,113730.75,5139.82838,N,00720.64878,E,1,09,1.00,51.7,M,46.4,M,,*63
$GPGGA,113731.00,5139.82865,N,00720.64866,E,1,08,1.09,51.5,M,46.4,M,,*6D
$GPGGA,113731.25,5139.82887,N,00720.64861,E,1,09,1.00,51.4,M,46.4,M,,*68
$GPGGA,113731.50,5139.82903,N,00720.64856,E,1,09,1.00,51.4,M,46.4,M,,*63
$GPGGA,113731.75,5139.82922,N,00720.64851,E,1,09,1.00,51.4,M,46.4,M,,*60
$GPGGA,113732.00,5139.82946,N,00720.64843,E,1,09,1.00,51.3,M,46.4,M,,*67
$GPGGA,113732.25,5139.82967,N,00720.64842,E,1,08,1.09,51.2,M,46.4,M,,*6B
$GPGGA,113732.50,5139.82992,N,00720.64839,E,1,08,1.05,51.2,M,46.4,M,,*63
